gameId,fname,scene,row,engChrName,engSearchText,engHtmlText,jpnChrName,jpnSearchText,jpnHtmlText,opName,pcIconHtml,evoIconHtml
c1200,1,1,CHR_THIS,These settings are for checking mob placement during day/evening/night. Remove these once they are no longer needed.,These settings are for checking mob placement<br/>during day/evening/night. Remove these once they<br/>are no longer needed.,CHR_THIS,昼・夕・夜のモブ配置確認用です。 ※不要になりましたら削除をお願いいたします。,昼・夕・夜のモブ配置確認用です。<br/>※不要になりましたら削除をお願いいたします。,,
c1200,69,1421,Immovable Jin,They've got three of the worst tiles that exist. Just a matter of working out what hand they're going for.,They've got three of the worst tiles that exist. Just a<br/>matter of working out what hand they're going for.,不動のジン,おっ、お前さんも龍雀（ロンジャン）をやんのか。 じゃなくて──,おっ、お前さんも龍雀（ロンジャン）をやんのか。<br/>じゃなくて──,,"<img class=""itp-kuro"" src=""itp/11/avfc0111_out.webp""/>"
c1200,69,1422,Immovable Jin,"You a mahjong player, too? Erm, I mean...","You a mahjong player, too? Erm, I mean...",不動のジン,いずれにせよ今後の対応は そのあたりが焦点になりそうだな。,いずれにせよ今後の対応は<br/>そのあたりが焦点になりそうだな。,,"<img class=""itp-kuro"" src=""itp/11/avfc0111_out.webp""/>"
c1200,69,1423,Tsao,You're right. We're gonna need to focus on that going forward.,You're right. We're gonna need to focus on that<br/>going forward.,ツァオ,ええ──勿論それぞれの立場で “対応”は異なってくるでしょうが。,ええ──勿論それぞれの立場で<br/>“対応”は異なってくるでしょうが。,,"<img class=""itp-kuro"" src=""itp/11/avfc0301_out.webp""/>"
c1200,69,1424,Kirika,"Indeed—albeit in our own unique ways, no doubt.","Indeed—albeit in our own unique ways, no doubt.",キリカ,フフ……本日の交流は このあたりまでになりそうね。,フフ……本日の交流は<br/>このあたりまでになりそうね。,,
c1200,69,1425,Elaine,"Well, I believe we've had enough discussions for one day.","Well, I believe we've had enough discussions for<br/>one day.",エレイン,ええ──ですが“他”よりは 歩み寄れる余地もあるはずです。,ええ──ですが“他”よりは<br/>歩み寄れる余地もあるはずです。,,"<img class=""itp-kuro"" src=""itp/11/avfc5110_out.webp""/>"
c1200,69,1426,Tsao,"Still, it seems clear there's more room for negotiations between us than some other groups going forward.","Still, it seems clear there's more room for negotiations<br/>between us than some other groups going forward.",ツァオ,フフ、その“余地”に 私共も加えて頂けるとは光栄ですが。,フフ、その“余地”に<br/>私共も加えて頂けるとは光栄ですが。,,"<img class=""itp-kuro"" src=""itp/11/avfc0301_out.webp""/>"
c1200,69,1427,Immovable Jin,Heh. I am most humbled you are including us in that.,Heh. I am most humbled you are including us in that.,不動のジン,ま、お前さんやギエン老はともかく、 ファン大人みたいな穏健派もいるしな。,ま、お前さんやギエン老はともかく、<br/>ファン大人みたいな穏健派もいるしな。,,"<img class=""itp-kuro"" src=""itp/11/avfc0111_out.webp""/>"
c1200,69,1428,Immovable Jin,"Well, I don't know about you and Gien, but Heiyue has its moderates, too. Like Fan.","Well, I don't know about you and Gien, but Heiyue<br/>has its moderates, too. Like Fan.",不動のジン,アークライド── お前さんたちも構わんか？,アークライド──<br/>お前さんたちも構わんか？,,"<img class=""itp-kuro"" src=""itp/11/avfc0111_out.webp""/>"
c1200,69,1429,Van,"Take it we can include you guys in that, too, Arkride?","Take it we can include you guys in that, too, Arkride?",ヴァン,構うも何も、アンタら全てと 関わりあんのはウチだけだろうが……,構うも何も、アンタら全てと<br/>関わりあんのはウチだけだろうが……,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
c1200,69,1430,Van,"Goes without saying. Hell, we're the common thread between all of you.","Goes without saying. Hell, we're the common thread<br/>between all of you.",ヴァン,つーか“繋ぎ”に使う気満々だな？,つーか“繋ぎ”に使う気満々だな？,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
c1200,69,1431,Jin/Kirika/Tsao,And you're just gonna keep using us as a bridge between you anyways.,And you're just gonna keep using us as a bridge<br/>between you anyways.,ジン／キリカ／ツァオ,バレたか／バレた？／バレましたか。,バレたか／バレた？／バレましたか。,,"<img class=""itp-kuro"" src=""itp/11/avfc0111_out.webp""/>"
c1200,69,1432,Van,You got that right. / So we would. / But of course.,You got that right. / So we would. / But of course.,ヴァン,ハモってんじゃねえっ！！,<S5>ハモってんじゃねえっ！！,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
c1200,69,1433,Tsao,Stop being so in sync!,Stop being so in sync!,ツァオ,フフ、首都での生活、 さっそく馴染んでいるようですね？,フフ、首都での生活、<br/>さっそく馴染んでいるようですね？,,"<img class=""itp-kuro"" src=""itp/11/avfc0301_out.webp""/>"
c1200,69,1434,Tsao,I see it didn't take you long to adjust to life in the capital.,I see it didn't take you long to adjust to life in<br/>the capital.,ツァオ,アシェン様も心配していましたし あまり羽目を外しすぎないように。,アシェン様も心配していましたし<br/>あまり羽目を外しすぎないように。,,"<img class=""itp-kuro"" src=""itp/11/avfc0301_out.webp""/>"
c1200,69,1435,Aaron,"Just bear in mind that Lady Ashen is rather worried about you back in Langport. Do try to exercise restraint in your daily life, hmm?","Just bear in mind that Lady Ashen is rather worried<br/>about you back in Langport. Do try to exercise<br/>restraint in your daily life, hmm?",アーロン,あいつも小うるせぇな…… アンタこそマメに帰ってやれよ。,あいつも小うるせぇな……<br/>アンタこそマメに帰ってやれよ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
c1200,69,1436,Aaron,"Man, she could stand to chill out a little—and you should be the one checking in on home more often.","Man, she could stand to chill out a little—and you<br/>should be the one checking in on home more often.",アーロン,そういやシンはどうしてんだ？ レミフェリアに留学して半年か。,そういやシンはどうしてんだ？<br/>レミフェリアに留学して半年か。,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
c1200,69,1437,Tsao,"How's Xin doing, by the way? He's been abroad in Remiferia for half a year now, right?","How's Xin doing, by the way? He's been abroad in<br/>Remiferia for half a year now, right?",ツァオ,ええ、現地名門校の中等部で ご学友にも恵まれたらしく……,ええ、現地名門校の中等部で<br/>ご学友にも恵まれたらしく……,,"<img class=""itp-kuro"" src=""itp/11/avfc0301_out.webp""/>"
c1200,69,1438,Van,I believe he is doing rather well. He attends a distinguished middle school there and is blessed with many good friends.,I believe he is doing rather well. He attends a<br/>distinguished middle school there and is blessed with<br/>many good friends.,ヴァン,そういや室長さん、そこの 熊野郎たちの因縁があるとはいえ……,そういや室長さん、そこの<br/>熊野郎たちの因縁があるとはいえ……,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
c1200,69,1439,Van,"Come to think of it, Chief, I know you go way back with him and the Direwolf...","Come to think of it, Chief, I know you go way back<br/>with him and the Direwolf...",ヴァン,こういった合意についてだったら てっきりルネの領分かと思ったが。,こういった合意についてだったら<br/>てっきりルネの領分かと思ったが。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
c1200,69,1440,Elaine,...but I would've figured René would handle this kinda thing.,...but I would've figured René would handle this<br/>kinda thing.,エレイン,あ……,あ……,,"<img class=""itp-kuro"" src=""itp/11/avfc5110_out.webp""/>"
c1200,69,1441,Immovable Jin,That's right...,That's right...,不動のジン,ああ、お前さんとエレインの 昔馴染みっていうキレ者か。,ああ、お前さんとエレインの<br/>昔馴染みっていうキレ者か。,,"<img class=""itp-kuro"" src=""itp/11/avfc0111_out.webp""/>"
c1200,69,1442,Kirika,"The smart guy you and Elaine grew up with, yeah?","The smart guy you and Elaine grew up with, yeah?",キリカ,フフ、彼にはちょうど 別件で動いてもらっていてね。,フフ、彼にはちょうど<br/>別件で動いてもらっていてね。,,
c1200,69,1443,Kirika,He's actually quite occupied with another case for us.,He's actually quite occupied with another case for us.,キリカ,まあすぐに分かるでしょう。,まあすぐに分かるでしょう。,,
c1200,69,1444,Van,As for what that case is...you will soon see.,As for what that case is...you will soon see.,ヴァン,……？　そいつは──,……？　そいつは──,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
c1200,69,1445,Van,Huh? That's sure an ominous way of puttin' it...,Huh? That's sure an ominous way of puttin' it...,ヴァン,……ったく、比較的マシな 室長さんですらアレだからな。,……ったく、比較的マシな<br/>室長さんですらアレだからな。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
c1200,69,1446,Van,"And she's one of the more reasonable ones, too.","And she's one of the more reasonable ones, too.",ヴァン,揃いも揃って濃すぎだろ……,揃いも揃って濃すぎだろ……,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
c1200,69,1447,Lisette,Why can't the CID be staffed by more... normal people?,Why can't the CID be staffed by more...<br/>normal people?,リゼット,ヴァン様も人のことは 余り言えないのではないかと。,ヴァン様も人のことは<br/>余り言えないのではないかと。,,"<img class=""itp-kuro"" src=""itp/11/avfc5005_out.webp""/>"
c1200,69,1448,Ferry,"Forgive me for saying so, but you're a fine one to talk.","Forgive me for saying so, but you're a fine one to talk.",フェリ,そ、そうですよっ。 内緒でこんなところに来て……！,そ、そうですよっ。<br/>内緒でこんなところに来て……！,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
c1200,69,1449,Aaron,Yeah! I can't believe you came to a place like this without us!,Yeah! I can't believe you came to a place like this<br/>without us!,アーロン,撒かれたっつーのはムカつくが ま、そいつはもうどうでもいい。,撒かれたっつーのはムカつくが<br/>ま、そいつはもうどうでもいい。,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
c1200,69,1450,Agnes,"Kinda pisses me off I let you shake me in the first place, but that's in the past now.","Kinda pisses me off I let you shake me in the first<br/>place, but that's in the past now.",アニエス,それで結局── この場所は一体どういう……？,それで結局──<br/>この場所は一体どういう……？,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
c1200,69,1451,Van,So...just what is this place?,So...just what is this place?,ヴァン,ここは《黒芒街（こくぼうがい）》──,ここは《黒芒街（こくぼうがい）》──,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
c1200,69,1452,Van,It's called the Blacklight District.,It's called the Blacklight District.,ヴァン,存在しないはずの“十三区”にして イーディスの“裏の顔”と呼ばれている。,存在しないはずの“十三区”にして<br/>イーディスの“裏の顔”と呼ばれている。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
c1200,69,1453,Van,It's the city's unofficial 13th District—and its dark side.,It's the city's unofficial 13th District—and its<br/>dark side.,ヴァン,昔から場所を変えながら存続してきた、 警察も基本立ち寄らねえ“無法地帯”……,昔から場所を変えながら存続してきた、<br/>警察も基本立ち寄らねえ“無法地帯”……,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
